,FIN,DVS,WSO,IRRAD,TEMP,RAIN,DAYS
297,0.0,2.969805651176134,67.70669624196972,6250000.0,10.25,0.22400000000000003,298.0
298,0.0,2.9748902753872644,67.70669624196972,8279999.999999999,6.46,0.155,299.0
299,0.0,2.9750570137693644,67.70669624196972,7930000.0,5.01,0.172,300.0
300,0.0,2.975369693057947,67.70669624196972,9970000.0,5.8,0.017,301.0
301,0.0,2.9757279116465876,67.70669624196972,9120000.0,3.44,0.005,302.0
302,0.0,2.975745840504878,67.70669624196972,6960000.0,4.35,0.019,303.0
303,0.0,2.975945926563398,67.70669624196972,9390000.0,0.26,0.049,304.0
304,0.0,2.975945926563398,67.70669624196972,3540000.0,0.64,0.7150000000000001,305.0
305,0.0,2.975945926563398,67.70669624196972,4710000.0,9.83,0.49000000000000005,306.0
306,0.0,2.979002438324729,67.70669624196972,6380000.0,8.41,0.1,307.0
307,0.0,2.9806855995410224,67.70669624196972,10260000.0,6.86,0.040999999999999995,308.0
308,0.0,2.9822497131382684,67.70669624196972,8530000.0,4.94,0.007000000000000001,309.0
309,0.0,2.982736660929433,67.70669624196972,5980000.0,6.3,0.046,310.0
310,0.0,2.984169774335438,67.70669624196972,9370000.0,6.37,0.034,311.0
311,0.0,2.9849385637789263,67.70669624196972,6100000.0,3.71,0.137,312.0
312,0.0,2.9849866131191445,67.70669624196972,8920000.0,5.25,0.353,313.0
313,0.0,2.9852691719257995,67.70669624196972,4800000.0,6.77,0.43200000000000005,314.0
314,0.0,2.986581325301206,67.70669624196972,4139999.9999999995,5.36,0.6769999999999999,315.0
315,0.0,2.986581325301206,67.70669624196972,4920000.0,8.18,0.277,316.0
316,0.0,2.990266542359917,67.70669624196972,2600000.0,5.86,0.261,317.0
317,0.0,2.990266542359917,67.70669624196972,8850000.0,3.67,0.008,318.0
318,0.0,2.990432802639129,67.70669624196972,7490000.0,0.79,0.014000000000000002,319.0
319,0.0,2.990432802639129,67.70669624196972,5450000.0,0.9,0.179,320.0
320,0.0,2.990432802639129,67.70669624196972,4600000.0,1.58,0.16999999999999998,321.0
321,0.0,2.990432802639129,67.70669624196972,5990000.0,5.34,0.091,322.0
322,0.0,2.991180077452669,67.70669624196972,6120000.0,3.38,0.10300000000000001,323.0
323,0.0,2.991180077452669,67.70669624196972,4019999.9999999995,2.87,0.8019999999999999,324.0
324,0.0,2.991180077452669,67.70669624196972,8010000.0,2.28,0.004,325.0
325,0.0,2.991224541021229,67.70669624196972,4860000.0,-0.67,0.06999999999999999,326.0
326,0.0,2.991224541021229,67.70669624196972,1610000.0,2.5,0.721,327.0
327,0.0,2.991487378083765,67.70669624196972,3780000.0,1.62,0.05600000000000001,328.0
328,0.0,2.991487378083765,67.70669624196972,2860000.0,0.73,0.086,329.0
329,0.0,2.991487378083765,67.70669624196972,6070000.0,-0.51,0.06,330.0
330,0.0,2.991487378083765,67.70669624196972,1530000.0,3.56,1.15,331.0
331,0.0,2.991487378083765,67.70669624196972,4300000.0,4.36,0.06899999999999999,332.0
332,0.0,2.991487378083765,67.70669624196972,3830000.0,3.15,0.24500000000000002,333.0
333,0.0,2.991487378083765,67.70669624196972,4700000.0,1.87,0.1,334.0
334,0.0,2.991487378083765,67.70669624196972,6810000.0,-0.31,0.004,335.0
335,0.0,-0.1,4.11,6380000.0,-3.73,0.002,336.0
336,0.0,-0.1,4.11,6380000.0,-6.35,0.001,337.0
337,0.0,-0.1,4.11,4400000.0,-7.28,0.001,338.0
338,0.0,-0.1,4.11,5520000.0,-7.53,0.003,339.0
339,0.0,-0.1,4.11,4850000.0,-7.3,0.007000000000000001,340.0
340,0.0,-0.1,4.11,3840000.0,-2.17,0.011,341.0
341,0.0,-0.1,4.11,4590000.0,0.81,0.133,342.0
342,0.0,-0.1,4.11,4019999.9999999995,1.02,0.45,343.0
343,0.0,-0.1,4.11,5760000.0,1.2,0.118,344.0
344,0.0,-0.1,4.11,5900000.0,-1.47,0.135,345.0
345,0.0,-0.1,4.11,2350000.0,-0.23,0.16599999999999998,346.0
346,0.0,-0.1,4.11,3470000.0,-0.48,0.007000000000000001,347.0
347,0.0,-0.1,4.11,3100000.0,2.4,0.066,348.0
348,0.0,-0.1,4.11,4810000.0,-0.67,0.01,349.0
349,0.0,-0.1,4.11,5160000.0,-7.38,0.049,350.0
350,0.0,-0.1,4.11,3210000.0,-8.06,0.154,351.0
351,0.0,-0.1,4.11,5780000.0,-13.12,0.001,352.0
352,0.0,-0.1,4.11,4350000.0,-13.17,0.032,353.0
353,0.0,-0.1,4.11,2840000.0,-8.05,0.12,354.0
354,0.0,-0.1,4.11,2970000.0,-2.79,0.03,355.0
355,0.0,-0.1,4.11,4580000.0,3.14,0.024,356.0
356,0.0,-0.1,4.11,5770000.0,2.76,0.016,357.0
357,0.0,-0.1,4.11,5780000.0,-0.37,0.01,358.0
358,0.0,-0.1,4.11,3590000.0,-0.93,0.031,359.0
359,0.0,-0.1,4.11,3720000.0,0.78,0.024,360.0
360,0.0,-0.1,4.11,3760000.0,0.52,0.125,361.0
361,0.0,-0.1,4.11,6380000.0,-0.64,0.036,362.0
362,0.0,-0.1,4.11,2880000.0,1.56,0.24,363.0
363,0.0,-0.1,4.11,2630000.0,1.21,0.012,364.0
364,0.0,-0.1,4.11,5510000.0,-6.41,0.006,365.0
365,0.0,-0.1,4.11,2700000.0,-0.28,0.022,366.0
366,0.0,-0.1,4.11,3560000.0,-0.23,0.005,367.0
367,0.0,-0.1,4.11,2220000.0,-0.08,0.004,368.0
368,0.0,-0.1,4.11,4470000.0,1.67,0.01,369.0
369,0.0,-0.1,4.11,6930000.0,3.19,0.002,370.0
370,0.0,-0.1,4.11,7330000.0,-0.1,0.004,371.0
371,0.0,-0.1,4.11,4960000.0,-1.94,0.01,372.0
372,0.0,-0.1,4.11,2880000.0,-0.82,0.028999999999999998,373.0
373,0.0,-0.1,4.11,4910000.0,-0.32,0.008,374.0
374,0.0,-0.1,4.11,4270000.0,1.76,0.020999999999999998,375.0
375,0.0,-0.1,4.11,1870000.0,-0.66,0.366,376.0
376,0.0,-0.1,4.11,3820000.0,0.94,0.095,377.0
377,0.0,-0.1,4.11,2650000.0,0.63,0.294,378.0
378,0.0,-0.1,4.11,4770000.0,0.91,0.12,379.0
379,0.0,-0.1,4.11,5810000.0,-1.77,0.023,380.0
380,0.0,-0.1,4.11,3230000.0,-5.03,0.006,381.0
381,0.0,-0.1,4.11,2500000.0,-5.19,0.02,382.0
382,0.0,-0.1,4.11,3740000.0,-3.6,0.13899999999999998,383.0
383,0.0,-0.1,4.11,1300000.0,-0.5,0.319,384.0
384,0.0,-0.1,4.11,3260000.0,-2.2,0.02,385.0
385,0.0,-0.1,4.11,2480000.0,0.02,0.056999999999999995,386.0
386,0.0,-0.1,4.11,3680000.0,-0.59,0.022,387.0
387,0.0,-0.1,4.11,4070000.0000000005,-1.48,0.028999999999999998,388.0
388,0.0,-0.1,4.11,2910000.0,-1.9,0.089,389.0
389,0.0,-0.1,4.11,5570000.0,-0.51,0.003,390.0
390,0.0,-0.1,4.11,5970000.0,-1.13,0.003,391.0
391,0.0,-0.1,4.11,3550000.0,-2.88,0.009,392.0
392,0.0,-0.1,4.11,2089999.9999999998,-3.65,0.019,393.0
393,0.0,-0.1,4.11,7300000.0,-0.07,0.04,394.0
394,0.0,-0.1,4.11,3330000.0,1.33,0.01,395.0
395,0.0,-0.1,4.11,7650000.0,2.0,0.005,396.0
396,0.0,-0.1,4.11,5010000.0,1.55,0.002,397.0
397,0.0,-0.1,4.11,8080000.0,3.34,0.081,398.0
398,0.0,-0.1,4.11,6540000.0,2.92,0.081,399.0
399,0.0,-0.1,4.11,4320000.0,5.35,0.19,400.0
400,0.0,-0.1,4.11,8770000.0,3.34,0.004,401.0
401,0.0,-0.1,4.11,7340000.0,-0.88,0.034,402.0
402,0.0,-0.1,4.11,11370000.0,-1.7,0.0,403.0
403,0.0,-0.1,4.11,6940000.0,-0.84,0.157,404.0
404,0.0,-0.1,4.11,2850000.0,-2.38,0.147,405.0
405,0.0,-0.1,4.11,4030000.0000000005,-3.71,0.086,406.0
406,0.0,-0.1,4.11,7600000.0,-1.88,0.005,407.0
407,0.0,-0.1,4.11,9420000.0,0.21,0.011,408.0
408,0.0,-0.1,4.11,10940000.0,0.74,0.003,409.0
409,0.0,-0.1,4.11,10090000.0,1.89,0.004,410.0
410,0.0,-0.09974143302180685,4.11,8500000.0,2.0,0.09,411.0
411,0.0,-0.09974143302180685,4.11,3850000.0,-2.31,0.02,412.0
412,0.0,-0.09974143302180685,4.11,4980000.0,-1.09,0.018,413.0
413,0.0,-0.09971534267912772,4.11,11440000.0,1.7,0.01,414.0
414,0.0,-0.09969704049844237,4.11,8910000.0,1.2,0.05,415.0
415,0.0,-0.0996927570093458,4.11,7390000.0,1.54,0.11499999999999999,416.0
416,0.0,-0.09956983385254413,4.11,7100000.0,2.37,0.254,417.0
417,0.0,-0.09941407061266874,4.11,5350000.0,2.93,0.047,418.0
418,0.0,-0.09842601246105918,4.11,8940000.0,3.58,0.0,419.0
419,0.0,-0.09712889408099688,4.11,14150000.0,3.94,0.001,420.0
420,0.0,-0.09687032710280373,4.11,14270000.0,2.73,0.0,421.0
421,0.0,-0.09684657320872274,4.11,15130000.0,1.83,0.001,422.0
422,0.0,-0.09684657320872274,4.11,15310000.0,1.55,0.0,423.0
423,0.0,-0.09617445482866044,4.11,15190000.0,3.58,0.003,424.0
424,0.0,-0.09483605919003116,4.11,7960000.0,3.1,0.11599999999999999,425.0
425,0.0,-0.09483605919003116,4.11,13660000.0,3.33,0.041999999999999996,426.0
426,0.0,-0.09481464174454829,4.11,10860000.0,1.4,0.023,427.0
427,0.0,-0.094773753894081,4.11,8710000.0,4.46,0.08499999999999999,428.0
428,0.0,-0.094773753894081,4.11,13420000.0,7.15,0.006,429.0
429,0.0,-0.094773753894081,4.11,15500000.0,7.32,0.001,430.0
430,0.0,-0.094773753894081,4.11,16190000.000000002,7.87,0.012,431.0
431,0.0,-0.09475817757009347,4.11,7420000.0,7.97,0.472,432.0
432,0.0,-0.094416277258567,4.11,12420000.0,5.73,0.012,433.0
433,0.0,-0.09388979750778818,4.11,15320000.0,5.55,0.002,434.0
434,0.0,-0.09321962616822432,4.11,14440000.0,5.68,0.001,435.0
435,0.0,-0.09200363447559712,4.11,13100000.0,8.09,0.003,436.0
436,0.0,-0.0913688992731049,4.11,16540000.0,7.9,0.008,437.0
437,0.0,-0.09032009345794395,4.11,18350000.0,6.46,0.02,438.0
438,0.0,-0.0881380451713396,4.11,7060000.0,4.15,0.308,439.0
439,0.0,-0.08678251557632402,4.11,13510000.0,3.95,0.004,440.0
440,0.0,-0.0855939122533749,4.11,13280000.0,5.8,0.08199999999999999,441.0
441,0.0,-0.08324656022845278,4.11,6480000.0,9.98,0.272,442.0
442,0.0,-0.08087000259605402,4.11,18080000.0,7.95,0.005,443.0
443,0.0,-0.07931762720664592,4.11,20110000.0,6.89,0.0,444.0
444,0.0,-0.07836708203530636,4.11,20340000.0,7.38,0.002,445.0
445,0.0,-0.07833755192107998,4.11,20210000.0,10.45,0.003,446.0
446,0.0,-0.07823474818276223,4.11,18120000.0,10.95,0.002,447.0
447,0.0,-0.07718548805815163,4.11,13800000.0,10.38,0.065,448.0
448,0.0,-0.07718548805815163,4.11,13010000.0,10.56,0.309,449.0
449,0.0,-0.07718548805815163,4.11,17190000.0,6.36,0.078,450.0
450,0.0,-0.07718548805815163,4.11,8470000.0,4.97,0.27799999999999997,451.0
451,0.0,-0.07718548805815163,4.11,8359999.999999999,8.22,0.04,452.0
452,0.0,-0.07713772066458985,4.11,12980000.0,7.3,0.003,453.0
453,0.0,-0.07713772066458985,4.11,17900000.0,9.96,0.003,454.0
454,0.0,-0.07636812045690552,4.11,7960000.0,8.8,0.182,455.0
455,0.0,-0.07439460020768435,4.11,17930000.0,6.92,0.023,456.0
456,0.0,-0.07001882139148496,4.11,7290000.0,4.6,0.137,457.0
457,0.0,-0.06611072170301144,4.11,10960000.0,4.76,0.025,458.0
458,0.0,-0.0644667705088266,4.11,19110000.0,5.1,0.047,459.0
459,0.0,-0.062083722741433034,4.11,16940000.0,6.98,0.075,460.0
460,0.0,-0.05849961059190032,4.11,15550000.0,5.29,0.022,461.0
461,0.0,-0.05459813084112151,4.11,12470000.0,5.33,0.018,462.0
462,0.0,-0.05091705607476637,4.11,19920000.0,4.99,0.016,463.0
463,0.0,-0.04467705088265837,4.11,23320000.0,6.45,0.099,464.0
464,0.0,-0.03687759605399794,4.11,12480000.0,5.57,0.869,465.0
465,0.0,-0.029573857736240924,4.11,9410000.0,5.35,0.308,466.0
466,0.0,-0.025242471443406033,4.11,17610000.0,6.09,0.002,467.0
467,0.0,-0.020377985462097622,4.11,16680000.0,5.59,0.006,468.0
468,0.0,-0.013433865524402917,4.11,22330000.0,6.12,0.002,469.0
469,0.0,-0.006318211318795438,4.11,21410000.0,9.52,0.002,470.0
470,0.0,-0.0010892393561786132,4.11,21840000.0,11.8,0.01,471.0
471,0.0,0.0,4.11,19520000.0,11.59,0.075,472.0
472,0.0,0.011196437468858992,4.11,10570000.0,9.08,0.313,473.0
473,0.0,0.013001370204285002,4.1063421,22350000.0,9.66,0.011,474.0
474,0.0,0.013234304932735426,3.947303470467,19010000.0,10.4,0.031,475.0
475,0.0,0.013536684105630295,3.715596756750587,24480000.0,11.34,0.032,476.0
476,0.0,0.014200610363726955,3.455133424102371,20220000.0,9.14,0.031,477.0
477,0.0,0.015368398106626808,3.4042738600995843,14940000.0,10.87,0.011,478.0
478,0.0,0.01669500498256104,3.3641715140276114,25010000.0,16.1,0.005,479.0
479,0.0,0.01935569257598406,3.345147124115785,24540000.0,18.77,0.006,480.0
480,0.0,0.02465744892874938,3.343307293197521,20440000.0,19.3,0.094,481.0
481,0.0,0.029244519182859995,3.343307293197521,21480000.0,15.25,0.159,482.0
482,0.0,0.05877366716492277,3.343307293197521,19950000.0,9.96,0.472,483.0
483,0.0,0.07657137518684604,3.343307293197521,13670000.0,9.78,0.041999999999999996,484.0
484,0.0,0.095902466367713,3.343307293197521,10360000.0,10.67,0.296,485.0
485,0.0,0.12524103139013454,3.343307293197521,23990000.0,8.75,0.022,486.0
486,0.0,0.16775224215246637,3.343307293197521,26630000.0,10.6,0.003,487.0
487,0.0,0.2049943946188341,3.343307293197521,26480000.0,13.68,0.0,488.0
488,0.0,0.2110939835575486,3.343307293197521,22740000.0,15.77,0.002,489.0
489,0.0,0.2164882286995516,3.343307293197521,25960000.0,10.94,0.006,490.0
490,0.0,0.22463191330343799,3.343307293197521,28120000.0,10.91,0.001,491.0
491,0.0,0.24135556801195818,3.343307293197521,24290000.0,18.55,0.002,492.0
492,0.0,0.2618834080717489,3.343307293197521,22630000.0,17.03,0.002,493.0
493,0.0,0.27597813901345297,3.343307293197521,26920000.0,14.68,0.0,494.0
494,0.0,0.2928596786248132,3.343307293197521,28430000.0,15.51,0.0,495.0
495,0.0,0.30249906576980573,3.343307293197521,26010000.0,19.05,0.0,496.0
496,0.0,0.3098738789237669,3.3426386317388816,22170000.0,20.65,0.005,497.0
497,0.0,0.3232676258096662,3.3426386317388816,20060000.0,16.0,0.004,498.0
498,0.0,0.34691018933731943,3.3426386317388816,7270000.0,11.92,0.42000000000000004,499.0
499,0.0,0.36493709516691586,3.3426386317388816,20450000.0,13.22,0.05600000000000001,500.0
500,0.0,0.3984824987543598,3.3426386317388816,27240000.0,12.3,0.006,501.0
501,0.0,0.447195129546587,3.3426386317388816,15090000.0,11.88,0.002,502.0
502,0.0,0.5008106003986049,3.3426386317388816,28510000.0,14.24,0.001,503.0
503,0.0,0.550557735426009,3.3426386317388816,24330000.0,15.06,0.002,504.0
504,0.0,0.5959351644245143,3.3426386317388816,30120000.0,14.46,0.0,505.0
505,0.0,0.6376167787742901,3.3426386317388816,30350000.0,18.62,0.001,506.0
506,0.0,0.6822085201793724,3.3426386317388816,30720000.0,23.9,0.001,507.0
507,0.0,0.7397402840059792,3.3426386317388816,30100000.0,26.26,0.003,508.0
508,0.0,0.8032838191330346,3.3426386317388816,28990000.0,23.79,0.005,509.0
509,0.0,0.8530652092675637,3.3426386317388816,30390000.0,23.05,0.0,510.0
510,0.0,0.8965573617339314,3.3426386317388816,29510000.0,24.35,0.0,511.0
511,0.0,0.9379923393124068,3.3426386317388816,18800000.0,20.33,0.044,512.0
512,0.0,0.9752569133034381,3.3426386317388816,27440000.0,13.87,0.004,513.0
513,0.0,0.9951448056801198,3.3426386317388816,30980000.0,13.44,0.0,514.0
514,0.0,1.0,3.3426386317388816,26350000.0,18.63,0.0,515.0
515,0.0,1.0092058674759736,3.3426386317388816,30810000.0,21.51,0.0,516.0
516,0.0,1.0231322711178552,3.3426386317388816,19460000.0,17.65,0.062,517.0
517,0.0,1.0311823469903894,3.3426386317388816,22490000.0,12.75,0.045,518.0
518,0.0,1.042224329792615,3.3426386317388816,22770000.0,13.69,0.004,519.0
519,0.0,1.0563789833080424,3.3426386317388816,26730000.0,15.11,0.004,520.0
520,0.0,1.0695656297420333,3.3426386317388816,12160000.0,13.04,0.183,521.0
521,0.0,1.0809540971168436,3.3426386317388816,28430000.0,16.53,0.004,522.0
522,0.0,1.0929950682852807,3.3426386317388816,27550000.0,20.72,0.014000000000000002,523.0
523,0.0,1.1044821699544765,3.3426386317388816,22740000.0,21.65,0.018,524.0
524,0.0,1.1149310824481538,3.3426386317388816,24580000.0,16.79,0.024,525.0
525,0.0,1.1269897572078906,3.3426386317388816,22610000.0,15.3,0.013000000000000001,526.0
526,0.0,1.1422171640532792,3.3426386317388816,14360000.0,13.71,0.16999999999999998,527.0
527,0.0,1.1609867644579328,3.3426386317388816,15650000.0,10.62,0.23399999999999999,528.0
528,0.0,1.1801499536334512,3.3426386317388816,30070000.0,16.23,0.0,529.0
529,0.0,1.196617560276513,3.3426386317388816,26880000.0,17.09,0.007000000000000001,530.0
530,0.0,1.215167130332153,3.3426386317388816,31890000.0,16.78,0.003,531.0
531,0.0,1.2315723528915865,3.3474070692405515,31910000.0,17.44,0.0,532.0
532,0.0,1.2461125864103861,3.360242728701024,20110000.0,16.4,0.001,533.0
533,0.0,1.264809264879447,3.3636251671795163,31900000.0,17.59,0.0,534.0
534,0.0,1.2863241864778283,3.3636251671795163,31700000.0,21.21,0.001,535.0
535,0.0,1.3097877676614398,3.3636251671795163,30680000.0,24.49,0.0,536.0
536,0.0,1.3290587590625527,3.384828278868917,31000000.0,25.87,0.001,537.0
537,0.0,1.3473124262350362,3.41390547123117,27470000.0,21.85,0.001,538.0
538,0.0,1.3641425349856684,3.457063995013922,22030000.0,17.66,0.007000000000000001,539.0
539,0.0,1.3757737944697352,3.5172545319238178,13390000.0,14.17,0.081,540.0
540,0.0,1.3865717206204686,3.588084231433174,27180000.0,15.08,0.014000000000000002,541.0
541,0.0,1.4013137540043836,3.6597907357508435,21550000.0,20.15,0.429,542.0
542,0.0,1.420512034226943,3.723457169178523,15800000.0,19.77,0.399,543.0
543,0.0,1.4386381933906591,3.797864329058795,23820000.0,18.7,0.01,544.0
544,0.0,1.4555052900016858,3.8896243066169873,31040000.0,20.21,0.0,545.0
545,0.0,1.4707025585904567,3.9966898575202334,23900000.0,22.37,0.001,546.0
546,0.0,1.4877008514584384,4.1151090716560095,31420000.0,20.9,0.0,547.0
547,0.0,1.506814196594166,4.23880642971752,31970000.0,23.44,0.001,548.0
548,0.0,1.5300005268925978,4.352145805431014,28500000.0,25.87,0.0,549.0
549,0.0,1.5528245658404987,4.510193277438224,27930000.0,28.36,0.001,550.0
550,0.0,1.5747995700556394,4.730535997250491,28930000.0,23.02,0.027000000000000003,551.0
551,0.0,1.5943117728882141,5.034010068134235,29070000.0,21.94,0.0,552.0
552,0.0,1.6140875273984148,5.433358776445866,30870000.0,23.72,0.023,553.0
553,0.0,1.6366656128814698,5.841050809036935,30690000.0,25.41,0.0,554.0
554,0.0,1.6602240347327597,6.348013920092632,30090000.0,26.83,0.001,555.0
555,0.0,1.6843755268925977,6.959670606387272,26850000.0,27.48,0.019,556.0
556,0.0,1.7069548769178886,7.783177253211743,18060000.0,25.08,0.018,557.0
557,0.0,1.7295389689765635,8.834237725248018,27500000.0,25.78,0.119,558.0
558,0.0,1.751848023098971,10.102397868136268,30010000.0,25.05,0.0,559.0
559,0.0,1.7721108371269596,11.877349693646687,29830000.0,23.13,0.001,560.0
560,0.0,1.7934572584724326,14.085371850986148,25850000.0,18.8,0.008,561.0
561,0.0,1.8164295649974707,16.75827769277962,24330000.0,17.24,0.005,562.0
562,0.0,1.8376836747597367,20.073566322622327,21800000.0,17.05,0.004,563.0
563,0.0,1.8588771918732083,24.390011882061604,26510000.0,18.44,0.006,564.0
564,0.0,1.881382250042151,29.35567318699637,27250000.0,20.12,0.012,565.0
565,0.0,1.9054085525206539,35.325835836597946,19280000.0,18.62,0.144,566.0
566,0.0,1.9297275965267238,42.19608134267668,25190000.0,20.63,0.014000000000000002,567.0
567,0.0,1.9532571446636315,50.229802791807096,28410000.0,22.71,0.0,568.0
568,0.0,1.9774145380205697,59.62795216043991,28180000.0,24.62,0.0,569.0
569,0.0,2.0,71.11287180608227,28880000.0,24.59,0.001,570.0
570,0.0,2.0244072719449226,86.0383430758495,29410000.0,23.54,0.003,571.0
571,0.0,2.048465648307516,103.06161973513345,29220000.0,24.01,0.0,572.0
572,0.0,2.0733164802065405,122.77066185190083,29060000.0,22.39,0.0,573.0
573,0.0,2.0994370338496844,145.40279192066194,23310000.0,19.24,0.047,574.0
574,0.0,2.1268244406196213,171.65690312786276,18980000.0,16.53,0.063,575.0
575,0.0,2.153997418244406,202.2803276901377,19770000.0,19.73,0.034999999999999996,576.0
576,0.0,2.1767957544463568,236.53793848907603,28320000.0,19.06,0.0,577.0
577,0.0,2.1938611589213997,281.2812623623113,21940000.0,21.19,0.0,578.0
578,0.0,2.2103585771658056,336.74103737294257,28020000.0,23.12,0.0,579.0
579,0.0,2.2321320998278824,393.0121011783345,26150000.0,22.77,0.018,580.0
580,0.0,2.254854656722126,454.2033030879074,17340000.0,20.15,0.184,581.0
581,0.0,2.2794226907630515,520.0474511472542,27140000.0,23.23,0.0,582.0
582,0.0,2.3004661503155472,589.8915024016213,27240000.0,25.73,0.001,583.0
583,0.0,2.3226491681009747,661.1917589490306,27790000.0,25.14,0.0,584.0
584,0.0,2.3391896156052776,745.145758698297,28050000.0,24.78,0.0,585.0
585,0.0,2.355489099254159,833.8477047380903,27750000.0,26.2,0.0,586.0
586,0.0,2.373671232549244,923.2044460617097,27450000.0,28.61,0.0,587.0
587,0.0,2.3908140896921015,1013.8405434736779,26480000.0,26.53,0.0,588.0
588,0.0,2.410933495888315,1106.2847624132935,24210000.0,28.82,0.001,589.0
589,0.0,2.432826066169439,1198.629277600398,20340000.0,29.8,0.0,590.0
590,0.0,2.453873470070759,1282.5633148857985,22020000.0,28.38,0.0,591.0
591,0.0,2.476761689615605,1368.0155295665706,21730000.0,28.67,0.0,592.0
592,0.0,2.499849756167527,1448.1103075461633,21630000.0,25.57,0.0,593.0
593,0.0,2.520509896729776,1525.184499457779,22920000.0,23.94,0.0,594.0
594,0.0,2.5436448173646964,1592.4293024000035,25750000.0,20.07,0.001,595.0
595,0.0,2.567458285523044,1644.2544896367137,25550000.0,19.55,0.0,596.0
596,0.0,2.586107166762287,1691.8999396728896,25390000.0,20.56,0.0,597.0
597,0.0,2.60212265729585,1725.2594904008881,21240000.0,20.45,0.008,598.0
598,0.0,2.6171398689998084,1772.7462217275945,14430000.0,19.77,0.308,599.0
599,0.0,2.6355841222030976,1807.5593152197941,16719999.999999998,18.05,0.122,600.0
600,0.0,2.6577685742971884,1825.582786730803,24710000.0,19.18,0.0,601.0
601,0.0,2.6816347532989098,1831.2167750928922,23890000.0,20.96,0.0,602.0
602,0.0,2.7072264056224897,1821.8256039861699,24630000.0,23.19,0.001,603.0
603,0.0,2.732687894434882,1807.9410483033273,24040000.0,23.51,0.0,604.0
604,0.0,2.756521323388793,1783.8951839101499,21890000.0,23.78,0.0,605.0
